t,S,I,R,R0,beta, gamma
202,93.01783759096678,1.913508304940129E-06,6.982160495524924,0.01084311798915688,0.0009614,0.090909091
203,93.01783758925558,1.7412642040682212E-06,6.9821606694802245,0.0105753999894246,0.000937663,0.090909091
204,93.01783758773686,1.5844861780094155E-06,6.982160827776971,0.010314292989685708,0.000914512,0.090909091
205,93.017837586389,1.4417898377467726E-06,6.982160971821169,0.010059631989940369,0.000891933,0.090909091
206,93.01783758519282,1.3119142249118344E-06,6.982161102892972,0.009811262990188738,0.000869911,0.090909091
207,93.01783758413126,1.1937108600385598E-06,6.9821612221579015,0.00956902099043098,0.000848433,0.090909091
208,93.01783758318919,1.0861337603198552E-06,6.98216133067707,0.009332762990667237,0.000827485,0.090909091
209,93.01783758235318,9.882303340187523E-07,6.982161429416503,0.009102334990897664,0.000807054,0.090909091
210,93.01783758161132,8.991330812959664E-07,6.982161519255624,0.008877593991122406,0.000787128,0.090909091
211,93.017837580953,8.180520279560743E-07,6.982161600994995,0.008658407991341592,0.000767694,0.090909091
212,93.01783758036883,7.442678264055225E-07,6.982161675363361,0.008444633991555366,0.000748739,0.090909091
213,93.01783757985048,6.771254682322796E-07,6.982161743024073,0.008236128991763871,0.00073,0.090909091
214,93.01783757939069,6.160283960741577E-07,6.982161804580934,0.00802999999197,0.000712,0.090909091
215,93.0178375789827,5.604338021574151E-07,6.982161860583515,0.007831999992168,0.000695,0.090909091
216,93.01783757862039,5.098475805032715E-07,6.982161911532042,0.007644999992355,0.000677,0.090909091
217,93.01783757829932,4.6381886711573186E-07,6.982161957881822,0.007446999992553,0.000661,0.090909091
218,93.01783757801414,4.219386935769824E-07,6.982162000047174,0.007270999992729001,0.000644,0.090909091
219,93.01783757776138,3.83833386478315E-07,6.982162038405237,0.007083999992916001,0.000629,0.090909091
220,93.01783757753681,3.4916401629968597E-07,6.982162073299182,0.006918999993081001,0.000613,0.090909091
221,93.01783757733772,3.176209260611371E-07,6.982162105041365,0.0067429999932570005,0.000598,0.090909091
222,93.01783757716105,2.889229719723758E-07,6.9821621339159945,0.006577999993422,0.000583,0.090909091
223,93.01783757700437,2.628139284135106E-07,6.982162160181719,0.006412999993587,0.000569,0.090909091
224,93.01783757686528,2.3906085300031123E-07,6.9821621840738946,0.0062589999937409995,0.000555,0.090909091
225,93.01783757674185,2.174514630863226E-07,6.982162205806699,0.006104999993895001,0.000541,0.090909091
