t,S,I,R,R0,beta, gamma
260,0.23898823459258917,8.917556530355019E-09,99.76101175648978,5.4999999945,0.5,0.090909091
261,0.23898823458193322,8.117525527699676E-09,99.76101175730047,5.4999999945,0.5,0.090909091
262,0.23898823457223325,7.389268626282397E-09,99.76101175803842,5.4999999945,0.5,0.090909091
263,0.2389882345634035,6.726346673631122E-09,99.76101175871017,5.4999999945,0.5,0.090909091
264,0.2389882345553659,6.1228982003634055E-09,99.76101175932166,5.4999999945,0.5,0.090909091
265,0.2389882345480494,5.573587593839168E-09,99.76101175987829,5.4999999945,0.5,0.090909091
266,0.2389882345413893,5.0735579213701244E-09,99.76101176038497,5.4999999945,0.5,0.090909091
267,0.2389882345353267,4.618387985854876E-09,99.7610117608462,5.4999999945,0.5,0.090909091
268,0.238988234529808,4.204053234131181E-09,99.76101176126606,5.4999999945,0.5,0.090909091
269,0.2389882345247844,3.8268901724021775E-09,99.76101176164825,5.4999999945,0.5,0.090909091
270,0.2389882345202115,3.4835639741023754E-09,99.76101176199614,5.4999999945,0.5,0.090909091
271,0.23898823451604886,3.1710389937964258E-09,99.76101176231283,5.4999999945,0.5,0.090909091
272,0.23898823451225967,2.8865519263983827E-09,99.76101176260111,5.4999999945,0.5,0.090909091
273,0.2389882345088104,2.6275873743887963E-09,99.76101176286353,5.4999999945,0.5,0.090909091
274,0.23898823450567058,2.391855606998148E-09,99.7610117631024,5.4999999945,0.5,0.090909091
275,0.23898823450281245,2.177272314706238E-09,99.76101176331984,5.4999999945,0.5,0.090909091
276,0.23898823450021073,1.9819401800494454E-09,99.76101176351777,5.4999999945,0.5,0.090909091
277,0.23898823449784243,1.8041321017873492E-09,99.76101176369795,5.4999999945,0.5,0.090909091
278,0.2389882344956866,1.642275924098977E-09,99.76101176386196,5.4999999945,0.5,0.090909091
279,0.23898823449372417,1.49494053578623E-09,99.76101176401126,5.4999999945,0.5,0.090909091
280,0.2389882344919378,1.3608232165754542E-09,99.76101176414716,5.4999999945,0.5,0.090909091
281,0.23898823449031167,1.2387381186348086E-09,99.76101176427086,5.4999999945,0.5,0.090909091
282,0.23898823448883144,1.12760578146251E-09,99.76101176438347,5.4999999945,0.5,0.090909091
283,0.23898823448748402,1.026443587437964E-09,99.76101176448597,5.4999999945,0.5,0.090909091
284,0.23898823448625747,9.343570736450138E-10,99.76101176457928,5.4999999945,0.5,0.090909091
285,0.23898823448514098,8.505320231475764E-10,99.76101176466422,5.4999999945,0.5,0.090909091
286,0.23898823448412465,7.742272657897648E-10,99.76101176474154,5.4999999945,0.5,0.090909091
287,0.2389882344831995,7.047681248661047E-10,99.76101176481193,5.4999999945,0.5,0.090909091
288,0.23898823448235734,6.415404517181616E-10,99.761011764876,5.4999999945,0.5,0.090909091
289,0.23898823448159073,5.839851955122599E-10,99.76101176493432,5.4999999945,0.5,0.090909091
290,0.2389882344808929,5.315934601849774E-10,99.76101176498742,5.4999999945,0.5,0.090909091
