t,S,I,R,R0,beta, gamma
268,0.44113950034254323,5.747586019135295E-09,99.5588604939099,5.4999999945,0.5,0.090909091
269,0.4411395003298658,5.237755634814682E-09,99.55886049443241,5.4999999945,0.5,0.090909091
270,0.4411395003183129,4.773148935691512E-09,99.55886049490857,5.4999999945,0.5,0.090909091
271,0.44113950030778476,4.349754427422359E-09,99.5588604953425,5.4999999945,0.5,0.090909091
272,0.4411395002981905,3.96391644882504E-09,99.55886049573793,5.4999999945,0.5,0.090909091
273,0.4411395002894473,3.6123036082697E-09,99.55886049609829,5.4999999945,0.5,0.090909091
274,0.4411395002814797,3.2918800198691108E-09,99.55886049642668,5.4999999945,0.5,0.090909091
275,0.4411395002742188,2.999879091116506E-09,99.55886049672594,5.4999999945,0.5,0.090909091
276,0.44113950026760196,2.7337796356488895E-09,99.55886049699866,5.4999999945,0.5,0.090909091
277,0.44113950026157206,2.4912841048892973E-09,99.55886049724718,5.4999999945,0.5,0.090909091
278,0.44113950025607707,2.2702987506162648E-09,99.55886049747366,5.4999999945,0.5,0.090909091
279,0.44113950025106946,2.0689155471806986E-09,99.55886049768004,5.4999999945,0.5,0.090909091
280,0.44113950024650606,1.8853957172834583E-09,99.55886049786812,5.4999999945,0.5,0.090909091
281,0.44113950024234744,1.7181547190723728E-09,99.55886049803952,5.4999999945,0.5,0.090909091
282,0.4411395002385577,1.5657485649346962E-09,99.55886049819571,5.4999999945,0.5,0.090909091
283,0.4411395002351041,1.4268613538591011E-09,99.55886049833805,5.4999999945,0.5,0.090909091
284,0.4411395002319569,1.3002939097194717E-09,99.55886049846777,5.4999999945,0.5,0.090909091
285,0.4411395002290889,1.18495342738148E-09,99.55886049858597,5.4999999945,0.5,0.090909091
286,0.44113950022647525,1.0798440372346443E-09,99.55886049869369,5.4999999945,0.5,0.090909091
287,0.44113950022409343,9.840582066824138E-10,99.55886049879186,5.4999999945,0.5,0.090909091
288,0.4411395002219229,8.96768904349262E-10,99.55886049888132,5.4999999945,0.5,0.090909091
289,0.4411395002199449,8.172224593492006E-10,99.55886049896284,5.4999999945,0.5,0.090909091
290,0.44113950021814236,7.447320539614094E-10,99.55886049903714,5.4999999945,0.5,0.090909091
291,0.4411395002164997,6.786717935276196E-10,99.55886049910484,5.4999999945,0.5,0.090909091
292,0.44113950021500276,6.18471302369723E-10,99.55886049916654,5.4999999945,0.5,0.090909091
293,0.44113950021363857,5.636107990678288E-10,99.55886049922276,5.4999999945,0.5,0.090909091
294,0.4411395002123954,5.136166085778678E-10,99.558860499274,5.4999999945,0.5,0.090909091
295,0.4411395002112625,4.680570724395952E-10,99.5588604993207,5.4999999945,0.5,0.090909091
296,0.44113950021023013,4.2653882176302223E-10,99.55886049936325,5.4999999945,0.5,0.090909091
297,0.4411395002092893,3.8870338081359885E-10,99.55886049940203,5.4999999945,0.5,0.090909091
298,0.44113950020843196,3.542240718709166E-10,99.55886049943737,5.4999999945,0.5,0.090909091
299,0.44113950020765064,3.2280319463694756E-10,99.55886049946957,5.4999999945,0.5,0.090909091
300,0.44113950020693865,2.9416945584034445E-10,99.55886049949892,5.4999999945,0.5,0.090909091
301,0.4411395002062898,2.6807562684356185E-10,99.55886049952566,5.4999999945,0.5,0.090909091
