t,S,I,R,D,R0,beta, gamma, mu
113,93.33718544112011,0.004819999237274612,6.459055645946396,0.19893891369620997,0.09733857091837547,0.008896299,0.090909091,0.0028
114,93.33714541799088,0.00440834461935361,6.4594938276956775,0.19895240969407435,0.09493528221290719,0.008676648,0.090909091,0.0028
115,93.33710971685521,0.004030943787924957,6.459894586297838,0.19896475305900854,0.0925913153932952,0.008462421,0.090909091,0.0028
116,93.33707787812655,0.003685046438339154,6.46026103573347,0.19897603970161473,0.09030522983090296,0.008253483,0.090909091,0.0028
117,93.33704949015075,0.0033681120621171607,6.4605960399554725,0.1989863578316421,0.08807558489709394,0.008049704,0.090909091,0.0028
118,93.33702418432509,0.0030777951680554163,6.460902231961426,0.19899578854541602,0.0859009933198477,0.007850956,0.090909091,0.0028
119,93.33700163070776,0.002811931397895147,6.461182031522438,0.19900440637188657,0.08378008916979036,0.007657115,0.090909091,0.0028
120,93.33698153405464,0.0025685245157555632,6.461437661649775,0.19901227977980068,0.08171154920284095,0.00746806,0.090909091,0.0028
121,93.33696363025267,0.0023457342201490578,6.461671163878713,0.1990194716484448,0.07969408218888817,0.007283673,0.090909091,0.0028
122,93.3369476831088,0.0021418647425120677,6.461884412444395,0.19902603970426122,0.07772642891179044,0.007103839,0.090909091,0.0028
123,93.33693348146073,0.0019553541925242165,6.462079127421181,0.19903203692554025,0.07580736216937586,0.006928444,0.090909091,0.0028
124,93.33692083658178,0.001784764607513565,6.462256886893407,0.1990375119172793,0.07393566543079583,0.00675738,0.090909091,0.0028
125,93.33690957983863,0.001628772681645275,6.462419138221525,0.19904250925818034,0.07211018619314108,0.00659054,0.090909091,0.0028
126,93.336899560596,0.0014861611168365458,6.462567208465458,0.19904706982168896,0.07032978262482559,0.006427819,0.090909091,0.0028
127,93.3368906443323,0.0013558105731915084,6.462702314021669,0.1990512310728161,0.06859333423690984,0.006269116,0.090909091,0.0028
128,93.3368827109451,0.0012366921840117136,6.462825569528446,0.19905502734242106,0.06689976322574723,0.006114331,0.090909091,0.0028
129,93.33687565323439,0.0011278605943232523,6.462937996090742,0.1990584900805363,0.06524800245901435,0.005963367,0.090909091,0.0028
130,93.33686937553927,0.0010284474983777068,6.463040528872146,0.1990616480902004,0.06363701681835757,0.005816131,0.090909091,0.0028
131,93.33686379251473,0.0009376556426935993,6.463134024099365,0.19906452774319586,0.062065813870716136,0.00567253,0.090909091,0.0028
132,93.33685882803917,0.0008547532603052991,6.463219265521514,0.1990671531789954,0.0605334011830293,0.005532475,0.090909091,0.0028
133,93.33685441423148,0.0007790689169441795,6.463296970363437,0.19906954648812425,0.05903882900752928,0.005395878,0.090909091,0.0028
134,93.33685049057335,0.0007099867350362669,6.4633677948105035,0.1990717278810917,0.05758115826777148,0.005262653,0.090909091,0.0028
135,93.33684700312237,0.0006469419744558686,6.463432339059207,0.1990737158439498,0.05615947122995783,0.005132718,0.090909091,0.0028
136,93.33684390380637,0.0005894169461098496,6.463491151966035,0.1990755272814783,0.05477289284558315,0.00500599,0.090909091,0.0028
137,93.33684114979513,0.0005369372311021831,6.463544735324826,0.1990771776489274,0.05342053739481904,0.004882392,0.090909091,0.0028
138,93.33683870293433,0.0004890681920491434,6.463593547800429,0.1990786810731745,0.052101583185776505,0.004761845,0.090909091,0.0028
139,93.33683652924357,0.0004454117471005683,6.463638008545206,0.19908005046411223,0.05081518718392008,0.004644275,0.090909091,0.0028
140,93.33683459846411,0.00040560339662565684,6.4636785005222555,0.1990812976170041,0.049560559711330464,0.004529608,0.090909091,0.0028
141,93.33683288365702,0.0003693094781116216,6.463715373558349,0.19908243330651465,0.04833691109008837,0.004417771,0.090909091,0.0028
142,93.33683136084353,0.0003362246361050567,6.463748947147302,0.19908346737305335,0.04714346231359773,0.004308696,0.090909091,0.0028
143,93.33683000868243,0.0003060694921877867,6.463779513023342,0.19908440880203446,0.045979487731878654,0.004202314,0.090909091,0.0028
144,93.33682880818401,0.00027858849670414057,6.46380733752266,0.1990852657966126,0.04484425102362801,0.004098558,0.090909091,0.0028
145,93.33682774245372,0.0002535479521977424,6.463832663749658,0.19908604584440337,0.04373703721018914,0.003997365,0.090909091,0.0028
146,93.33682679646284,0.00023073419495165325,6.463855713563517,0.19908675577866952,0.04265717399819832,0.003898669,0.090909091,0.0028
147,93.33682595684559,0.00020995192054200785,6.463876689399443,0.1990874018344154,0.04160395708032212,0.003802411,0.090909091,0.0028
148,93.33682521171578,0.00019102264672274345,6.463895775937694,0.1990879896997929,0.04057675684848976,0.003708529,0.090909091,0.0028
149,93.33682455050555,0.0001737832983648885,6.463913141632868,0.19908852456320372,0.03957491168066074,0.003616965,0.090909091,0.0028
150,93.33682396382004,0.00015808490895606305,6.463928940114553,0.19908901115643915,0.038597802640087504,0.003527662,0.090909091,0.0028
151,93.33682344330846,0.0001437914274208673,6.463943311469928,0.19908945379418422,0.037644821461345734,0.003440564,0.090909091,0.0028
152,93.33682298154916,0.00013077862276484337,6.463956383417888,0.199089856410181,0.03671537055033434,0.003355616,0.090909091,0.0028
153,93.3368225719472,0.00011893307886712978,6.463968272383606,0.19909022259032474,0.03580886298427546,0.003272765,0.090909091,0.0028
154,93.33682220864293,0.00010815127242150742,6.463979084481696,0.19909055560294558,0.03492473318303771,0.00319196,0.090909091,0.0028
155,93.33682188643066,9.833872726964993E-05,6.463988916415562,0.19909085842650837,0.03406243690913617,0.003113151,0.090909091,0.0028
156,93.33682160068622,8.940923896041497E-05,6.463997856299868,0.19909113377494472,0.03322144059640916,0.003036287,0.090909091,0.0028
157,93.33682134730279,8.128416388937873E-05,6.464005984412509,0.1990913841208138,0.032401200007371754,0.002961321,0.090909091,0.0028
158,93.33682112263313,7.389176844261637E-05,6.4640133738819605,0.19909161171647272,0.031601213589831964,0.002888205,0.090909091,0.0028
159,93.33682092343875,6.716663236966351E-05,6.464020091315462,0.19909181861342434,0.030820969120274575,0.002816895,0.090909091,0.0028
160,93.33682074684423,6.10491028308351E-05,6.464026197372957,0.19909200667999497,0.030059997060477302,0.002747346,0.090909091,0.0028
161,93.3368205902969,5.5484794221955034E-05,6.4640317472914015,0.19909217761748288,0.02931781720089463,0.002679514,0.090909091,0.0028
162,93.33682045153091,5.042413057305597E-05,6.4640367913636085,0.1990923329749067,0.02859396000330427,0.002613356,0.090909091,0.0028
163,93.3368203285352,4.5821926851680936E-05,6.4640413753754835,0.1990924741624723,0.02788796660080717,0.002548832,0.090909091,0.0028
164,93.3368202195249,4.163700604498372E-05,6.464045541005201,0.19909260246386748,0.027199410140473994,0.002485901,0.090909091,0.0028
165,93.33682012291618,3.783184877563152E-05,6.464049326187572,0.1990927190474844,0.026527853098052143,0.002424524,0.090909091,0.0028
166,93.33682003730371,3.437227309121453E-05,6.464052765446556,0.19909282497666098,0.02587287929193551,0.002364662,0.090909091,0.0028
