t,S,I,R,D,R0,beta, gamma, mu
293,31.473011062082566,0.0002874994786149519,66.47914381110442,2.0475576273344567,1.6006984850594699,0.15,0.090909091,0.0028
294,31.47299748937116,0.00027413087521715784,66.47916994742069,2.047558432332997,1.6006984850594699,0.15,0.090909091,0.0028
295,31.472984547790638,0.00026138390060672663,66.47919486840937,2.0475591998994473,1.6006984850594699,0.15,0.090909091,0.0028
296,31.47297220799344,0.00024922965007609106,66.47921863058217,2.047559931774369,1.6006984850594699,0.15,0.090909091,0.0028
297,31.472960441996666,0.0002376405628925916,66.4792412878231,2.047560629617389,1.6006984850594699,0.15,0.090909091,0.0028
298,31.47294922311861,0.00022659035981219703,66.47926289151066,2.0475612950109654,1.6006984850594699,0.15,0.090909091,0.0028
299,31.472938525918277,0.0002160539834980593,66.4792834906343,2.047561929463973,1.6006984850594699,0.15,0.090909091,0.0028
300,31.472928326137666,0.00020600754170889844,66.47930313190555,2.0475625344151265,1.6006984850594699,0.15,0.090909091,0.0028
301,31.472918600646775,0.00019642825312848495,66.47932185986392,2.047563111236243,1.6006984850594699,0.15,0.090909091,0.0028
302,31.472909327391143,0.00018729439571346678,66.47933971697785,2.047563661235352,1.6006984850594699,0.15,0.090909091,0.0028
303,31.472900485341842,0.0001785852574424912,66.4793567437411,2.04756418565966,1.6006984850594699,0.15,0.090909091,0.0028
304,31.47289205444779,0.00017028108935500939,66.47937297876453,2.0475646856983807,1.6006984850594699,0.15,0.090909091,0.0028
305,31.472884015590274,0.00016236306077333767,66.47938845886358,2.047565162485431,1.6006984850594699,0.15,0.090909091,0.0028
306,31.472876350539604,0.00015481321660649368,66.47940321914184,2.047565617102001,1.6006984850594699,0.15,0.090909091,0.0028
307,31.472869041913768,0.0001476144366390413,66.47941729307064,2.0475660505790074,1.6006984850594699,0.15,0.090909091,0.0028
308,31.47286207313902,0.00014075039671267427,66.47943071256489,2.04756646389943,1.6006984850594699,0.15,0.090909091,0.0028
309,31.472855428412284,0.00013420553171255659,66.47944350805551,2.047566858000541,1.6006984850594699,0.15,0.090909091,0.0028
310,31.47284909266534,0.00012796500027452496,66.4794557085584,2.04756723377603,1.6006984850594699,0.15,0.090909091,0.0028
311,31.472843051530624,0.00012201465113315899,66.47946734174026,2.047567592078031,1.6006984850594699,0.15,0.090909091,0.0028
312,31.472837291308675,0.0001163409910344403,66.47947843398128,2.047567933719054,1.6006984850594699,0.15,0.090909091,0.0028
313,31.472831798937055,0.00011093115414026857,66.47948901043503,2.0475682594738287,1.6006984850594699,0.15,0.090909091,0.0028
314,31.472826561960723,0.00010577287285548107,66.47949909508542,2.04756857008106,1.6006984850594699,0.15,0.090909091,0.0028
315,31.4728215685038,0.00010085445001124668,66.47950871080114,2.047568866245104,1.6006984850594699,0.15,0.090909091,0.0028
316,31.472816807242637,9.616473234177815E-05,66.47951787938752,2.0475691486375642,1.6006984850594699,0.15,0.090909091,0.0028
